onset	duration	sample	type	value
7.89	n/a	7891	STI101	55
8.476	n/a	8477	STI101	16384
10.203	n/a	10204	STI101	45
12.288	n/a	12289	STI101	40
14.342	n/a	14343	STI101	50
16.747	n/a	16748	STI101	55
17.306	n/a	17307	STI101	16384
19.112	n/a	19113	STI101	32
19.113	n/a	19114	STI101	35
21.568	n/a	21569	STI101	55
22.029	n/a	22030	STI101	16384
23.833	n/a	23834	STI101	40
26.107	n/a	26108	STI101	35
28.603	n/a	28604	STI101	55
29.026	n/a	29027	STI101	16384
30.677	n/a	30678	STI101	50
33.032	n/a	33033	STI101	40
35.518	n/a	35519	STI101	55
35.977	n/a	35978	STI101	16384
37.993	n/a	37994	STI101	35
40.057	n/a	40058	STI101	40
42.402	n/a	42403	STI101	40
44.547	n/a	44548	STI101	55
45.041	n/a	45042	STI101	16384
46.752	n/a	46753	STI101	40
49.107	n/a	49108	STI101	55
49.541	n/a	49542	STI101	16384
51.181	n/a	51182	STI101	35
53.636	n/a	53637	STI101	50
55.811	n/a	55812	STI101	35
58.316	n/a	58317	STI101	35
60.822	n/a	60823	STI101	50
62.896	n/a	62897	STI101	35
64.92	n/a	64921	STI101	40
67.035	n/a	67036	STI101	55
67.561	n/a	67562	STI101	16384
69.5	n/a	69501	STI101	40
71.895	n/a	71896	STI101	45
74.21	n/a	74211	STI101	40
76.495	n/a	76496	STI101	55
77.236	n/a	77237	STI101	16384
78.87	n/a	78871	STI101	55
79.325	n/a	79326	STI101	16384
80.975	n/a	80976	STI101	55
81.427	n/a	81428	STI101	16384
83.209	n/a	83210	STI101	35
85.715	n/a	85716	STI101	55
86.26	n/a	86261	STI101	16384
88.15	n/a	88151	STI101	35
90.375	n/a	90376	STI101	55
91.095	n/a	91096	STI101	16384
92.87	n/a	92871	STI101	35
95.335	n/a	95336	STI101	55
95.818	n/a	95819	STI101	16384
97.66	n/a	97661	STI101	55
98.116	n/a	98117	STI101	16384
99.895	n/a	99896	STI101	55
100.489	n/a	100490	STI101	16384
101.93	n/a	101931	STI101	40
104.054	n/a	104055	STI101	35
106.429	n/a	106430	STI101	35
108.804	n/a	108805	STI101	55
109.497	n/a	109498	STI101	16384
110.979	n/a	110980	STI101	55
111.412	n/a	111413	STI101	16384
113.484	n/a	113485	STI101	55
113.968	n/a	113969	STI101	16384
115.519	n/a	115520	STI101	50
117.713	n/a	117714	STI101	45
119.768	n/a	119769	STI101	50
122.193	n/a	122194	STI101	40
124.528	n/a	124529	STI101	55
125.138	n/a	125139	STI101	16384
126.743	n/a	126744	STI101	35
128.997	n/a	128998	STI101	35
131.072	n/a	131073	STI101	40
133.266	n/a	133267	STI101	55
133.798	n/a	133799	STI101	16384
135.611	n/a	135612	STI101	40
137.997	n/a	137998	STI101	55
138.45	n/a	138451	STI101	16384
140.492	n/a	140493	STI101	40
142.837	n/a	142838	STI101	55
143.403	n/a	143404	STI101	16384
145.192	n/a	145193	STI101	35
147.527	n/a	147528	STI101	35
150.002	n/a	150003	STI101	35
152.307	n/a	152308	STI101	55
152.74	n/a	152741	STI101	16384
154.622	n/a	154623	STI101	50
156.666	n/a	156667	STI101	45
159.142	n/a	159143	STI101	45
161.256	n/a	161257	STI101	55
161.747	n/a	161748	STI101	16384
163.742	n/a	163743	STI101	50
166.097	n/a	166098	STI101	45
168.402	n/a	168403	STI101	35
170.616	n/a	170617	STI101	40
173.031	n/a	173032	STI101	40
175.226	n/a	175227	STI101	35
177.341	n/a	177342	STI101	40
179.736	n/a	179737	STI101	55
180.37	n/a	180371	STI101	16384
182.151	n/a	182152	STI101	55
182.667	n/a	182668	STI101	16384
184.275	n/a	184276	STI101	55
184.988	n/a	184989	STI101	16384
186.55	n/a	186551	STI101	45
188.875	n/a	188876	STI101	55
189.44	n/a	189441	STI101	16384
191.01	n/a	191011	STI101	50
193.495	n/a	193496	STI101	40
195.89	n/a	195891	STI101	40
198.205	n/a	198206	STI101	35
200.61	n/a	200611	STI101	40
203.086	n/a	203087	STI101	55
203.631	n/a	203632	STI101	16384
205.331	n/a	205332	STI101	50
207.796	n/a	207797	STI101	40
210.291	n/a	210292	STI101	40
212.376	n/a	212377	STI101	50
214.701	n/a	214702	STI101	35
216.785	n/a	216786	STI101	55
217.325	n/a	217326	STI101	16384
219	n/a	219001	STI101	35
221.154	n/a	221155	STI101	45
223.399	n/a	223400	STI101	45
225.784	n/a	225785	STI101	40
228.259	n/a	228260	STI101	55
228.909	n/a	228910	STI101	16384
230.725	n/a	230726	STI101	55
231.411	n/a	231412	STI101	16384
232.98	n/a	232981	STI101	35
235.174	n/a	235175	STI101	55
235.616	n/a	235617	STI101	16384
237.539	n/a	237540	STI101	35
239.804	n/a	239805	STI101	40
242.119	n/a	242120	STI101	35
244.624	n/a	244625	STI101	35
246.919	n/a	246920	STI101	40
249.204	n/a	249205	STI101	55
249.807	n/a	249808	STI101	16384
251.219	n/a	251220	STI101	55
