onset	duration	sample	type	value
8.089	n/a	8090	STI101	15
10.484	n/a	10485	STI101	10
12.619	n/a	12620	STI101	10
14.803	n/a	14804	STI101	10
17.178	n/a	17179	STI101	20
19.333	n/a	19334	STI101	20
21.568	n/a	21569	STI101	15
23.993	n/a	23994	STI101	10
26.498	n/a	26499	STI101	10
28.813	n/a	28814	STI101	10
30.908	n/a	30909	STI101	10
32.952	n/a	32953	STI101	15
35.307	n/a	35308	STI101	30
35.882	n/a	35883	STI101	16384
37.432	n/a	37433	STI101	30
38.052	n/a	38053	STI101	16384
39.777	n/a	39778	STI101	25
42.212	n/a	42213	STI101	15
44.587	n/a	44588	STI101	25
47.042	n/a	47043	STI101	15
49.177	n/a	49178	STI101	25
51.632	n/a	51633	STI101	15
53.666	n/a	53667	STI101	15
55.921	n/a	55922	STI101	30
56.596	n/a	56597	STI101	16384
58.216	n/a	58217	STI101	10
60.701	n/a	60702	STI101	20
63.026	n/a	63027	STI101	10
65.271	n/a	65272	STI101	30
65.89	n/a	65891	STI101	16384
67.346	n/a	67347	STI101	10
69.49	n/a	69491	STI101	30
70.075	n/a	70076	STI101	16384
71.885	n/a	71886	STI101	10
74.27	n/a	74271	STI101	15
76.285	n/a	76286	STI101	25
78.72	n/a	78721	STI101	15
81.175	n/a	81176	STI101	15
83.52	n/a	83521	STI101	10
85.544	n/a	85545	STI101	30
86.07	n/a	86071	STI101	16384
87.799	n/a	87800	STI101	10
90.154	n/a	90155	STI101	20
92.179	n/a	92180	STI101	30
92.722	n/a	92723	STI101	16384
94.313	n/a	94314	STI101	15
96.478	n/a	96479	STI101	10
98.572	n/a	98573	STI101	10
100.807	n/a	100808	STI101	25
103.272	n/a	103273	STI101	15
105.307	n/a	105308	STI101	20
107.461	n/a	107462	STI101	15
109.876	n/a	109877	STI101	10
112.332	n/a	112333	STI101	20
114.737	n/a	114738	STI101	25
116.761	n/a	116762	STI101	10
118.806	n/a	118807	STI101	20
121.271	n/a	121272	STI101	25
123.536	n/a	123537	STI101	10
125.57	n/a	125571	STI101	30
126.019	n/a	126020	STI101	16384
127.975	n/a	127976	STI101	10
130.35	n/a	130351	STI101	25
132.405	n/a	132406	STI101	30
133.01	n/a	133011	STI101	16384
134.81	n/a	134811	STI101	30
135.358	n/a	135359	STI101	16384
137.175	n/a	137176	STI101	15
139.38	n/a	139381	STI101	25
141.845	n/a	141846	STI101	10
143.919	n/a	143920	STI101	20
146.154	n/a	146155	STI101	10
148.429	n/a	148430	STI101	30
148.97	n/a	148971	STI101	16384
150.744	n/a	150745	STI101	15
152.778	n/a	152779	STI101	25
154.802	n/a	154803	STI101	15
156.867	n/a	156868	STI101	30
157.329	n/a	157330	STI101	16384
159.152	n/a	159153	STI101	10
161.467	n/a	161468	STI101	20
163.872	n/a	163873	STI101	20
166.357	n/a	166358	STI101	10
168.462	n/a	168463	STI101	10
170.706	n/a	170707	STI101	20
173.172	n/a	173173	STI101	30
173.691	n/a	173692	STI101	16384
175.386	n/a	175387	STI101	10
177.541	n/a	177542	STI101	15
179.676	n/a	179677	STI101	10
182.101	n/a	182102	STI101	15
184.456	n/a	184457	STI101	30
184.862	n/a	184863	STI101	16384
186.47	n/a	186471	STI101	15
188.795	n/a	188796	STI101	10
191.21	n/a	191211	STI101	25
193.545	n/a	193546	STI101	30
194.004	n/a	194005	STI101	16384
195.72	n/a	195721	STI101	30
196.197	n/a	196198	STI101	16384
198.205	n/a	198206	STI101	10
200.48	n/a	200481	STI101	25
202.775	n/a	202776	STI101	10
204.839	n/a	204840	STI101	20
207.104	n/a	207105	STI101	20
