onset	duration	sample	type	value
0.405	n/a	406	STI201	256
0.407	n/a	408	STI201	768
0.41	n/a	411	STI201	1792
0.413	n/a	414	STI201	3840
0.416	n/a	417	STI201	7936
8.838	n/a	8839	STI101	10
11.323	n/a	11324	STI101	10
13.648	n/a	13649	STI101	25
15.842	n/a	15843	STI101	30
16.445	n/a	16446	STI101	16384
16.888	n/a	16889	STI101	16384
17.907	n/a	17908	STI101	25
20.402	n/a	20403	STI101	15
22.898	n/a	22899	STI101	10
25.273	n/a	25274	STI101	25
27.628	n/a	27629	STI101	25
29.662	n/a	29663	STI101	25
31.797	n/a	31798	STI101	25
33.941	n/a	33942	STI101	10
36.386	n/a	36387	STI101	15
38.611	n/a	38612	STI101	15
41.006	n/a	41007	STI101	10
43.431	n/a	43432	STI101	20
45.566	n/a	45567	STI101	15
47.821	n/a	47822	STI101	15
50.106	n/a	50107	STI101	15
52.601	n/a	52602	STI101	15
54.836	n/a	54837	STI101	15
57.01	n/a	57011	STI101	30
57.624	n/a	57625	STI101	16384
58.206	n/a	58207	STI101	16384
59.245	n/a	59246	STI101	10
61.71	n/a	61711	STI101	15
64.075	n/a	64076	STI101	10
66.15	n/a	66151	STI101	15
68.254	n/a	68255	STI101	30
68.907	n/a	68908	STI101	16384
69.458	n/a	69459	STI101	16384
70.359	n/a	70360	STI101	15
72.814	n/a	72815	STI101	25
74.999	n/a	75000	STI101	25
77.384	n/a	77385	STI101	30
77.912	n/a	77913	STI101	16384
78.423	n/a	78424	STI101	16384
79.719	n/a	79720	STI101	10
81.843	n/a	81844	STI101	30
82.443	n/a	82444	STI101	16384
82.964	n/a	82965	STI101	16384
84.259	n/a	84260	STI101	25
86.664	n/a	86665	STI101	10
88.899	n/a	88900	STI101	10
91.213	n/a	91214	STI101	15
93.428	n/a	93429	STI101	15
95.683	n/a	95684	STI101	25
97.858	n/a	97859	STI101	20
100.183	n/a	100184	STI101	15
102.237	n/a	102238	STI101	25
104.432	n/a	104433	STI101	10
106.827	n/a	106828	STI101	10
109.272	n/a	109273	STI101	25
111.767	n/a	111768	STI101	20
113.852	n/a	113853	STI101	10
116.177	n/a	116178	STI101	30
116.787	n/a	116788	STI101	16384
117.315	n/a	117316	STI101	16384
118.462	n/a	118463	STI101	10
120.626	n/a	120627	STI101	15
122.821	n/a	122822	STI101	20
125.116	n/a	125117	STI101	15
127.321	n/a	127322	STI101	25
129.555	n/a	129556	STI101	30
130.107	n/a	130108	STI101	16384
130.401	n/a	130402	STI101	16384
130.663	n/a	130664	STI101	16384
131.79	n/a	131791	STI101	30
132.333	n/a	132334	STI101	16384
132.853	n/a	132854	STI101	16384
134.135	n/a	134136	STI101	15
136.53	n/a	136531	STI101	20
138.775	n/a	138776	STI101	25
141	n/a	141001	STI101	30
141.567	n/a	141568	STI101	16384
142.011	n/a	142012	STI101	16384
143.255	n/a	143256	STI101	15
145.489	n/a	145490	STI101	20
147.694	n/a	147695	STI101	15
150.129	n/a	150130	STI101	20
152.605	n/a	152606	STI101	10
154.829	n/a	154830	STI101	30
155.358	n/a	155359	STI101	16384
155.815	n/a	155816	STI101	16384
157.204	n/a	157205	STI101	25
159.68	n/a	159681	STI101	30
160.174	n/a	160175	STI101	16384
160.686	n/a	160687	STI101	16384
162.095	n/a	162096	STI101	15
164.31	n/a	164311	STI101	10
166.755	n/a	166756	STI101	10
169.22	n/a	169221	STI101	15
171.435	n/a	171436	STI101	10
173.65	n/a	173651	STI101	25
175.814	n/a	175815	STI101	15
177.999	n/a	178000	STI101	10
180.254	n/a	180255	STI101	30
180.889	n/a	180890	STI101	16384
181.367	n/a	181368	STI101	16384
182.689	n/a	182690	STI101	15
185.084	n/a	185085	STI101	25
187.489	n/a	187490	STI101	30
188.06	n/a	188061	STI101	16384
188.544	n/a	188545	STI101	16384
189.994	n/a	189995	STI101	15
192.259	n/a	192260	STI101	15
