onset	duration	sample	type	value
8.008	n/a	8009	STI101	75
9.595	n/a	9596	STI101	16384
10.072	n/a	10073	STI101	16459
11.343	n/a	11344	STI101	16384
12.407	n/a	12408	STI101	65
14.472	n/a	14473	STI101	65
16.977	n/a	16978	STI101	65
19.112	n/a	19113	STI101	75
20.152	n/a	20153	STI101	16384
21.427	n/a	21428	STI101	75
22.024	n/a	22025	STI101	16384
23.842	n/a	23843	STI101	65
26.267	n/a	26268	STI101	75
26.632	n/a	26633	STI101	16384
28.522	n/a	28523	STI101	65
30.907	n/a	30908	STI101	65
33.372	n/a	33373	STI101	60
35.827	n/a	35828	STI101	65
37.942	n/a	37943	STI101	60
40.227	n/a	40228	STI101	70
42.632	n/a	42633	STI101	70
44.736	n/a	44737	STI101	60
47.121	n/a	47122	STI101	65
49.366	n/a	49367	STI101	60
51.671	n/a	51672	STI101	65
53.806	n/a	53807	STI101	60
55.86	n/a	55861	STI101	70
58.015	n/a	58016	STI101	75
58.591	n/a	58592	STI101	16384
60.48	n/a	60481	STI101	65
62.725	n/a	62726	STI101	65
64.869	n/a	64870	STI101	60
67.264	n/a	67265	STI101	60
69.66	n/a	69661	STI101	60
71.684	n/a	71685	STI101	65
74.129	n/a	74130	STI101	60
76.534	n/a	76535	STI101	65
78.709	n/a	78710	STI101	75
79.29	n/a	79291	STI101	16384
81.054	n/a	81055	STI101	75
81.825	n/a	81826	STI101	16384
83.209	n/a	83210	STI101	65
85.684	n/a	85685	STI101	75
86.241	n/a	86242	STI101	16384
87.838	n/a	87839	STI101	60
89.933	n/a	89934	STI101	70
92.318	n/a	92319	STI101	60
94.563	n/a	94564	STI101	65
96.898	n/a	96899	STI101	60
99.393	n/a	99394	STI101	60
101.558	n/a	101559	STI101	60
103.602	n/a	103603	STI101	60
106.007	n/a	106008	STI101	75
106.634	n/a	106635	STI101	16384
108.202	n/a	108203	STI101	75
108.868	n/a	108869	STI101	16384
110.507	n/a	110508	STI101	65
112.611	n/a	112612	STI101	75
113.066	n/a	113067	STI101	16384
114.656	n/a	114657	STI101	75
115.252	n/a	115253	STI101	16384
116.74	n/a	116741	STI101	60
119.165	n/a	119166	STI101	65
121.32	n/a	121321	STI101	70
123.525	n/a	123526	STI101	65
125.86	n/a	125861	STI101	75
126.338	n/a	126339	STI101	16384
128.275	n/a	128276	STI101	60
130.67	n/a	130671	STI101	60
132.865	n/a	132866	STI101	60
134.969	n/a	134970	STI101	65
137.304	n/a	137305	STI101	70
139.318	n/a	139319	STI101	70
141.473	n/a	141474	STI101	75
142.325	n/a	142326	STI101	16384
143.798	n/a	143799	STI101	75
144.36	n/a	144361	STI101	16384
146.103	n/a	146104	STI101	75
146.614	n/a	146615	STI101	16384
148.278	n/a	148279	STI101	75
148.766	n/a	148767	STI101	16384
150.783	n/a	150784	STI101	65
152.857	n/a	152858	STI101	65
155.232	n/a	155233	STI101	75
155.724	n/a	155725	STI101	16384
157.317	n/a	157318	STI101	60
159.542	n/a	159543	STI101	65
161.967	n/a	161968	STI101	60
164.151	n/a	164152	STI101	75
164.616	n/a	164617	STI101	16384
166.196	n/a	166197	STI101	60
168.481	n/a	168482	STI101	65
170.625	n/a	170626	STI101	75
171.11	n/a	171111	STI101	16384
172.7	n/a	172701	STI101	60
175.055	n/a	175056	STI101	65
177.31	n/a	177311	STI101	75
177.785	n/a	177786	STI101	16384
179.414	n/a	179415	STI101	75
179.91	n/a	179911	STI101	16384
181.469	n/a	181470	STI101	65
183.573	n/a	183574	STI101	60
185.647	n/a	185648	STI101	65
187.822	n/a	187823	STI101	60
190.307	n/a	190308	STI101	75
190.749	n/a	190750	STI101	16384
192.582	n/a	192583	STI101	65
194.717	n/a	194718	STI101	70
196.942	n/a	196943	STI101	60
199.287	n/a	199288	STI101	75
199.794	n/a	199795	STI101	16384
201.571	n/a	201572	STI101	65
203.886	n/a	203887	STI101	70
206.332	n/a	206333	STI101	60
208.526	n/a	208527	STI101	60
210.911	n/a	210912	STI101	70
212.996	n/a	212997	STI101	60
215.03	n/a	215031	STI101	75
215.585	n/a	215586	STI101	16384
217.205	n/a	217206	STI101	60
219.62	n/a	219621	STI101	75
220.016	n/a	220017	STI101	16384
221.815	n/a	221816	STI101	75
222.334	n/a	222335	STI101	16384
224.31	n/a	224311	STI101	70
226.625	n/a	226626	STI101	70
228.8	n/a	228801	STI101	65
231.275	n/a	231276	STI101	65
233.73	n/a	233731	STI101	65
236.165	n/a	236166	STI101	60
238.3	n/a	238301	STI101	70
240.455	n/a	240456	STI101	60
242.85	n/a	242851	STI101	70
245.205	n/a	245206	STI101	65
247.459	n/a	247460	STI101	60
249.955	n/a	249956	STI101	60
252.2	n/a	252201	STI101	75
252.633	n/a	252634	STI101	16384
254.705	n/a	254706	STI101	60
256.96	n/a	256961	STI101	70
259.225	n/a	259226	STI101	60
261.62	n/a	261621	STI101	75
262.074	n/a	262075	STI101	16384
263.824	n/a	263825	STI101	75
264.309	n/a	264310	STI101	16384
266.059	n/a	266060	STI101	60
268.134	n/a	268135	STI101	70
270.519	n/a	270520	STI101	60
272.814	n/a	272815	STI101	60
275.149	n/a	275150	STI101	70
277.554	n/a	277555	STI101	75
278.273	n/a	278274	STI101	16384
279.678	n/a	279679	STI101	65
282.114	n/a	282115	STI101	65
284.579	n/a	284580	STI101	75
285.104	n/a	285105	STI101	16384
286.733	n/a	286734	STI101	65
289.108	n/a	289109	STI101	75
289.651	n/a	289652	STI101	16384
291.283	n/a	291284	STI101	75
291.745	n/a	291746	STI101	16384
293.428	n/a	293429	STI101	75
293.831	n/a	293832	STI101	16384
295.522	n/a	295523	STI101	70
297.867	n/a	297868	STI101	60
300.142	n/a	300143	STI101	65
302.567	n/a	302568	STI101	60
304.712	n/a	304713	STI101	75
305.21	n/a	305211	STI101	16384
306.806	n/a	306807	STI101	65
309.031	n/a	309032	STI101	70
311.276	n/a	311277	STI101	75
311.983	n/a	311984	STI101	16384
313.681	n/a	313682	STI101	60
315.755	n/a	315756	STI101	65
317.79	n/a	317791	STI101	60
320.115	n/a	320116	STI101	75
320.622	n/a	320623	STI101	16384
322.139	n/a	322140	STI101	60
324.213	n/a	324214	STI101	60
326.569	n/a	326570	STI101	60
328.833	n/a	328834	STI101	70
331.118	n/a	331119	STI101	70
333.533	n/a	333534	STI101	70
335.939	n/a	335940	STI101	65
338.193	n/a	338194	STI101	75
338.583	n/a	338584	STI101	16384
340.338	n/a	340339	STI101	75
340.724	n/a	340725	STI101	16384
342.402	n/a	342403	STI101	75
342.777	n/a	342778	STI101	16384
344.858	n/a	344859	STI101	75
345.368	n/a	345369	STI101	16384
347.353	n/a	347354	STI101	65
349.828	n/a	349829	STI101	65
352.153	n/a	352154	STI101	60
354.208	n/a	354209	STI101	75
354.909	n/a	354910	STI101	16384
356.252	n/a	356253	STI101	65
358.356	n/a	358357	STI101	60
360.381	n/a	360382	STI101	75
361.147	n/a	361148	STI101	16384
362.756	n/a	362757	STI101	65
364.84	n/a	364841	STI101	75
365.341	n/a	365342	STI101	16384
367.165	n/a	367166	STI101	65
369.57	n/a	369571	STI101	60
