onset	duration	sample	type	value
1.402	n/a	1403	STI101	55
2.037	n/a	2038	STI101	16384
3.707	n/a	3708	STI101	40
5.762	n/a	5763	STI101	35
8.227	n/a	8228	STI101	55
8.814	n/a	8815	STI101	16384
10.261	n/a	10262	STI101	40
12.536	n/a	12537	STI101	55
13.235	n/a	13236	STI101	16384
14.6	n/a	14601	STI101	55
15.241	n/a	15242	STI101	16384
16.795	n/a	16796	STI101	35
19.21	n/a	19211	STI101	50
21.345	n/a	21346	STI101	40
23.8	n/a	23801	STI101	55
24.366	n/a	24367	STI101	16384
26.165	n/a	26166	STI101	50
28.36	n/a	28361	STI101	55
28.939	n/a	28940	STI101	16384
30.494	n/a	30495	STI101	55
31.005	n/a	31006	STI101	16384
32.629	n/a	32630	STI101	55
33.16	n/a	33161	STI101	16384
35.024	n/a	35025	STI101	40
37.058	n/a	37059	STI101	45
39.413	n/a	39414	STI101	45
41.728	n/a	41729	STI101	50
44.113	n/a	44114	STI101	40
46.609	n/a	46610	STI101	50
48.814	n/a	48815	STI101	40
50.948	n/a	50949	STI101	35
53.393	n/a	53394	STI101	55
54.032	n/a	54033	STI101	16384
55.808	n/a	55809	STI101	35
58.043	n/a	58044	STI101	55
58.616	n/a	58617	STI101	16384
60.098	n/a	60099	STI101	40
62.393	n/a	62394	STI101	55
62.884	n/a	62885	STI101	16384
64.497	n/a	64498	STI101	35
66.772	n/a	66773	STI101	40
68.957	n/a	68958	STI101	55
69.6	n/a	69601	STI101	16384
71.121	n/a	71122	STI101	35
73.496	n/a	73497	STI101	45
75.761	n/a	75762	STI101	35
78.166	n/a	78167	STI101	35
80.281	n/a	80282	STI101	40
82.626	n/a	82627	STI101	35
84.66	n/a	84661	STI101	55
85.254	n/a	85255	STI101	16384
87.065	n/a	87066	STI101	40
89.41	n/a	89411	STI101	35
91.896	n/a	91897	STI101	55
92.488	n/a	92489	STI101	16384
93.95	n/a	93951	STI101	55
94.492	n/a	94493	STI101	16384
96.415	n/a	96416	STI101	50
98.68	n/a	98681	STI101	50
100.995	n/a	100996	STI101	50
103.16	n/a	103161	STI101	50
105.204	n/a	105205	STI101	40
107.639	n/a	107640	STI101	55
108.221	n/a	108222	STI101	16384
109.724	n/a	109725	STI101	35
111.918	n/a	111919	STI101	40
114.243	n/a	114244	STI101	45
116.749	n/a	116750	STI101	35
119.014	n/a	119015	STI101	40
121.519	n/a	121520	STI101	50
123.643	n/a	123644	STI101	55
124.256	n/a	124257	STI101	16384
125.848	n/a	125849	STI101	35
128.203	n/a	128204	STI101	35
130.248	n/a	130249	STI101	40
132.633	n/a	132634	STI101	55
133.222	n/a	133223	STI101	16384
134.847	n/a	134848	STI101	40
137.263	n/a	137264	STI101	45
139.457	n/a	139458	STI101	55
139.945	n/a	139946	STI101	16384
141.622	n/a	141623	STI101	35
144.127	n/a	144128	STI101	35
146.492	n/a	146493	STI101	50
148.707	n/a	148708	STI101	50
150.761	n/a	150762	STI101	35
153.136	n/a	153137	STI101	55
153.656	n/a	153657	STI101	16384
155.461	n/a	155462	STI101	35
157.506	n/a	157507	STI101	45
159.57	n/a	159571	STI101	55
160.425	n/a	160426	STI101	16384
162.066	n/a	162067	STI101	35
164.32	n/a	164321	STI101	55
164.952	n/a	164953	STI101	16384
166.345	n/a	166346	STI101	55
167.311	n/a	167312	STI101	16384
168.379	n/a	168380	STI101	45
170.453	n/a	170454	STI101	35
172.909	n/a	172910	STI101	35
175.154	n/a	175155	STI101	40
177.438	n/a	177439	STI101	55
177.98	n/a	177981	STI101	16384
179.693	n/a	179694	STI101	40
181.738	n/a	181739	STI101	40
184.193	n/a	184194	STI101	35
186.347	n/a	186348	STI101	40
188.492	n/a	188493	STI101	40
190.797	n/a	190798	STI101	55
191.445	n/a	191446	STI101	16384
193.042	n/a	193043	STI101	40
195.236	n/a	195237	STI101	55
195.908	n/a	195909	STI101	16384
197.571	n/a	197572	STI101	35
200.047	n/a	200048	STI101	55
200.568	n/a	200569	STI101	16384
202.362	n/a	202363	STI101	55
202.975	n/a	202976	STI101	16384
204.516	n/a	204517	STI101	45
206.631	n/a	206632	STI101	35
208.856	n/a	208857	STI101	45
210.88	n/a	210881	STI101	45
213.325	n/a	213326	STI101	55
213.895	n/a	213896	STI101	16384
215.64	n/a	215641	STI101	55
216.297	n/a	216298	STI101	16384
217.755	n/a	217756	STI101	45
220.019	n/a	220020	STI101	40
222.054	n/a	222055	STI101	50
224.489	n/a	224490	STI101	50
226.724	n/a	226725	STI101	55
227.414	n/a	227415	STI101	16384
229.009	n/a	229010	STI101	40
231.304	n/a	231305	STI101	35
233.649	n/a	233650	STI101	40
235.843	n/a	235844	STI101	55
236.372	n/a	236373	STI101	16384
237.888	n/a	237889	STI101	40
240.122	n/a	240123	STI101	50
242.157	n/a	242158	STI101	45
251.054	n/a	251055	STI101	202
