onset	duration	sample	type	value
0.589	n/a	590	STI101	35
2.794	n/a	2795	STI101	35
5.269	n/a	5270	STI101	45
7.394	n/a	7395	STI101	50
9.869	n/a	9870	STI101	55
10.519	n/a	10520	STI101	16384
10.591	n/a	10592	STI101	16384
10.854	n/a	10855	STI101	16384
12.204	n/a	12205	STI101	35
13.152	n/a	13153	STI101	16384
14.669	n/a	14670	STI101	55
15.011	n/a	15012	STI101	16384
15.09	n/a	15091	STI101	16384
15.283	n/a	15284	STI101	16384
15.36	n/a	15361	STI101	16384
16.694	n/a	16695	STI101	55
17.037	n/a	17038	STI101	16384
17.113	n/a	17114	STI101	16384
17.31	n/a	17311	STI101	16384
17.497	n/a	17498	STI101	16384
19.099	n/a	19100	STI101	35
21.604	n/a	21605	STI101	55
21.97	n/a	21971	STI101	16384
22.072	n/a	22073	STI101	16384
22.351	n/a	22352	STI101	16384
23.759	n/a	23760	STI101	35
26.174	n/a	26175	STI101	55
26.545	n/a	26546	STI101	16384
26.659	n/a	26660	STI101	16384
26.885	n/a	26886	STI101	16384
28.539	n/a	28540	STI101	40
30.864	n/a	30865	STI101	35
32.999	n/a	33000	STI101	55
33.48	n/a	33481	STI101	16384
33.516	n/a	33517	STI101	16384
35.193	n/a	35194	STI101	50
37.578	n/a	37579	STI101	35
37.849	n/a	37850	STI101	16384
39.603	n/a	39604	STI101	40
41.968	n/a	41969	STI101	55
42.695	n/a	42696	STI101	16384
42.73	n/a	42731	STI101	16384
44.122	n/a	44123	STI101	55
44.444	n/a	44445	STI101	16384
44.516	n/a	44517	STI101	16384
44.712	n/a	44713	STI101	16384
46.267	n/a	46268	STI101	40
48.672	n/a	48673	STI101	35
50.987	n/a	50988	STI101	55
51.372	n/a	51373	STI101	16384
51.442	n/a	51443	STI101	16384
51.637	n/a	51638	STI101	16384
53.382	n/a	53383	STI101	35
55.406	n/a	55407	STI101	40
57.731	n/a	57732	STI101	55
59.846	n/a	59847	STI101	45
61.86	n/a	61861	STI101	35
64.095	n/a	64096	STI101	35
66.43	n/a	66431	STI101	40
68.735	n/a	68736	STI101	40
71.11	n/a	71111	STI101	35
73.124	n/a	73125	STI101	40
75.559	n/a	75560	STI101	50
77.604	n/a	77605	STI101	35
79.678	n/a	79679	STI101	45
81.983	n/a	81984	STI101	35
84.398	n/a	84399	STI101	35
86.733	n/a	86734	STI101	45
88.858	n/a	88859	STI101	50
91.053	n/a	91054	STI101	40
93.287	n/a	93288	STI101	40
95.743	n/a	95744	STI101	55
96.184	n/a	96185	STI101	16384
96.514	n/a	96515	STI101	16384
98.047	n/a	98048	STI101	35
100.433	n/a	100434	STI101	45
102.627	n/a	102628	STI101	40
104.742	n/a	104743	STI101	35
106.806	n/a	106807	STI101	35
109.081	n/a	109082	STI101	55
109.461	n/a	109462	STI101	16384
109.558	n/a	109559	STI101	16384
109.736	n/a	109737	STI101	16384
111.356	n/a	111357	STI101	35
113.41	n/a	113411	STI101	35
115.595	n/a	115596	STI101	55
116.116	n/a	116117	STI101	16384
116.148	n/a	116149	STI101	16384
116.346	n/a	116347	STI101	16384
117.75	n/a	117751	STI101	45
120.215	n/a	120216	STI101	55
120.647	n/a	120648	STI101	16384
120.769	n/a	120770	STI101	16384
120.976	n/a	120977	STI101	16384
122.71	n/a	122711	STI101	40
125.185	n/a	125186	STI101	35
127.4	n/a	127401	STI101	35
129.865	n/a	129866	STI101	50
131.91	n/a	131911	STI101	40
133.944	n/a	133945	STI101	45
136.149	n/a	136150	STI101	50
138.534	n/a	138535	STI101	50
140.879	n/a	140880	STI101	35
143.084	n/a	143085	STI101	55
143.66	n/a	143661	STI101	16384
143.734	n/a	143735	STI101	16384
145.298	n/a	145299	STI101	55
145.689	n/a	145690	STI101	16384
145.756	n/a	145757	STI101	16384
145.968	n/a	145969	STI101	16384
147.563	n/a	147564	STI101	40
149.818	n/a	149819	STI101	55
150.511	n/a	150512	STI101	16384
150.675	n/a	150676	STI101	16384
150.88	n/a	150881	STI101	16384
152.013	n/a	152014	STI101	40
154.258	n/a	154259	STI101	40
156.563	n/a	156564	STI101	45
158.657	n/a	158658	STI101	35
160.882	n/a	160883	STI101	55
161.336	n/a	161337	STI101	16384
161.386	n/a	161387	STI101	16384
161.6	n/a	161601	STI101	16384
162.996	n/a	162997	STI101	40
165.111	n/a	165112	STI101	45
167.436	n/a	167437	STI101	50
169.63	n/a	169631	STI101	50
171.855	n/a	171856	STI101	50
174.24	n/a	174241	STI101	40
176.746	n/a	176747	STI101	35
178.81	n/a	178811	STI101	55
179.251	n/a	179252	STI101	16384
179.531	n/a	179532	STI101	16384
181.165	n/a	181166	STI101	40
183.36	n/a	183361	STI101	40
185.825	n/a	185826	STI101	55
186.187	n/a	186188	STI101	16384
186.289	n/a	186290	STI101	16384
186.484	n/a	186485	STI101	16384
188.16	n/a	188161	STI101	35
190.625	n/a	190626	STI101	40
192.97	n/a	192971	STI101	55
193.422	n/a	193423	STI101	16384
193.489	n/a	193490	STI101	16384
193.898	n/a	193899	STI101	16384
195.065	n/a	195066	STI101	50
197.119	n/a	197120	STI101	55
197.523	n/a	197524	STI101	16384
197.618	n/a	197619	STI101	16384
197.805	n/a	197806	STI101	16384
199.164	n/a	199165	STI101	45
201.579	n/a	201580	STI101	50
203.593	n/a	203594	STI101	55
204.03	n/a	204031	STI101	16384
204.122	n/a	204123	STI101	16384
204.3	n/a	204301	STI101	16384
205.818	n/a	205819	STI101	50
208.103	n/a	208104	STI101	55
209.015	n/a	209016	STI101	16384
209.292	n/a	209293	STI101	16384
210.227	n/a	210228	STI101	40
212.702	n/a	212703	STI101	40
214.937	n/a	214938	STI101	40
217.002	n/a	217003	STI101	40
219.417	n/a	219418	STI101	40
228.334	n/a	228335	STI101	202
233.215	n/a	233216	STI101	202
