onset	duration	sample	type	value
7.608	n/a	7609	STI101	25
9.692	n/a	9693	STI101	15
12.107	n/a	12108	STI101	20
14.372	n/a	14373	STI101	15
16.647	n/a	16648	STI101	10
19.042	n/a	19043	STI101	15
21.307	n/a	21308	STI101	25
23.582	n/a	23583	STI101	30
24.657	n/a	24658	STI101	16384
24.817	n/a	24818	STI101	16384
26.027	n/a	26028	STI101	25
28.212	n/a	28213	STI101	20
30.486	n/a	30487	STI101	20
32.611	n/a	32612	STI101	15
34.876	n/a	34877	STI101	30
35.652	n/a	35653	STI101	16384
37.241	n/a	37242	STI101	10
39.706	n/a	39707	STI101	10
42.021	n/a	42022	STI101	15
44.376	n/a	44377	STI101	10
46.661	n/a	46662	STI101	30
47.515	n/a	47516	STI101	16384
47.706	n/a	47707	STI101	16384
48.926	n/a	48927	STI101	15
51.411	n/a	51412	STI101	30
52.316	n/a	52317	STI101	16384
52.544	n/a	52545	STI101	16384
53.676	n/a	53677	STI101	25
55.801	n/a	55802	STI101	15
58.105	n/a	58106	STI101	30
59.005	n/a	59006	STI101	16384
59.204	n/a	59205	STI101	16384
60.2	n/a	60201	STI101	30
61.123	n/a	61124	STI101	16384
62.545	n/a	62546	STI101	20
64.78	n/a	64781	STI101	15
66.794	n/a	66795	STI101	20
69.179	n/a	69180	STI101	20
71.354	n/a	71355	STI101	10
73.789	n/a	73790	STI101	20
75.893	n/a	75894	STI101	20
77.998	n/a	77999	STI101	25
80.393	n/a	80394	STI101	15
82.608	n/a	82609	STI101	30
83.482	n/a	83483	STI101	16384
84.652	n/a	84653	STI101	30
85.702	n/a	85703	STI101	16384
85.908	n/a	85909	STI101	16384
86.977	n/a	86978	STI101	15
89.452	n/a	89453	STI101	15
91.687	n/a	91688	STI101	25
93.722	n/a	93723	STI101	10
96.107	n/a	96108	STI101	10
98.422	n/a	98423	STI101	10
100.616	n/a	100617	STI101	10
102.831	n/a	102832	STI101	15
105.186	n/a	105187	STI101	30
107.341	n/a	107342	STI101	30
108.214	n/a	108215	STI101	16384
108.322	n/a	108323	STI101	16384
109.846	n/a	109847	STI101	10
112.081	n/a	112082	STI101	30
113.039	n/a	113040	STI101	16384
114.356	n/a	114357	STI101	30
115.287	n/a	115288	STI101	16384
116.781	n/a	116782	STI101	10
119.186	n/a	119187	STI101	10
121.651	n/a	121652	STI101	30
122.53	n/a	122531	STI101	16384
