onset	duration	sample	type	value
0.111	n/a	112	STI101	55
0.506	n/a	507	STI101	16384
2.516	n/a	2517	STI101	40
4.871	n/a	4872	STI101	45
7.076	n/a	7077	STI101	50
9.15	n/a	9151	STI101	45
11.606	n/a	11607	STI101	40
14.091	n/a	14092	STI101	55
14.535	n/a	14536	STI101	16384
16.596	n/a	16597	STI101	40
18.941	n/a	18942	STI101	55
19.324	n/a	19325	STI101	16384
21.086	n/a	21087	STI101	40
23.481	n/a	23482	STI101	55
23.857	n/a	23858	STI101	16384
25.956	n/a	25957	STI101	40
28.341	n/a	28342	STI101	45
30.416	n/a	30417	STI101	45
32.651	n/a	32652	STI101	35
34.956	n/a	34957	STI101	50
37.15	n/a	37151	STI101	40
39.345	n/a	39346	STI101	35
41.61	n/a	41611	STI101	40
43.975	n/a	43976	STI101	35
46.41	n/a	46411	STI101	55
46.861	n/a	46862	STI101	16384
48.895	n/a	48896	STI101	35
51.32	n/a	51321	STI101	32
51.321	n/a	51322	STI101	40
53.726	n/a	53727	STI101	35
55.98	n/a	55981	STI101	40
58.265	n/a	58266	STI101	45
60.28	n/a	60281	STI101	45
62.324	n/a	62325	STI101	55
62.765	n/a	62766	STI101	16384
64.479	n/a	64480	STI101	45
66.553	n/a	66554	STI101	40
68.948	n/a	68949	STI101	50
71.113	n/a	71114	STI101	35
73.598	n/a	73599	STI101	35
75.843	n/a	75844	STI101	40
78.088	n/a	78089	STI101	50
80.553	n/a	80554	STI101	55
81.022	n/a	81023	STI101	16384
82.838	n/a	82839	STI101	55
83.295	n/a	83296	STI101	16384
85.093	n/a	85094	STI101	40
87.227	n/a	87228	STI101	50
89.652	n/a	89653	STI101	55
90.078	n/a	90079	STI101	16384
91.697	n/a	91698	STI101	55
92.102	n/a	92103	STI101	16384
94.182	n/a	94183	STI101	50
96.387	n/a	96388	STI101	50
98.772	n/a	98773	STI101	40
100.786	n/a	100787	STI101	55
101.24	n/a	101241	STI101	16384
103.091	n/a	103092	STI101	50
105.246	n/a	105247	STI101	50
107.26	n/a	107261	STI101	55
109.344	n/a	109345	STI101	55
111.519	n/a	111520	STI101	50
113.824	n/a	113825	STI101	40
116.279	n/a	116280	STI101	40
118.594	n/a	118595	STI101	40
120.869	n/a	120870	STI101	35
122.903	n/a	122904	STI101	55
125.409	n/a	125410	STI101	55
125.845	n/a	125846	STI101	16384
127.734	n/a	127735	STI101	40
130.059	n/a	130060	STI101	40
132.153	n/a	132154	STI101	35
134.248	n/a	134249	STI101	55
134.696	n/a	134697	STI101	16384
136.492	n/a	136493	STI101	55
136.896	n/a	136897	STI101	16384
138.637	n/a	138638	STI101	50
140.651	n/a	140652	STI101	55
141.055	n/a	141056	STI101	16384
142.736	n/a	142737	STI101	40
144.96	n/a	144961	STI101	35
147.346	n/a	147347	STI101	55
147.868	n/a	147869	STI101	16384
149.811	n/a	149812	STI101	50
152.226	n/a	152227	STI101	40
154.541	n/a	154542	STI101	40
156.786	n/a	156787	STI101	35
158.89	n/a	158891	STI101	50
161.115	n/a	161116	STI101	55
161.595	n/a	161596	STI101	16384
163.41	n/a	163411	STI101	40
165.605	n/a	165606	STI101	45
167.879	n/a	167880	STI101	45
170.244	n/a	170245	STI101	55
170.769	n/a	170770	STI101	16384
172.399	n/a	172400	STI101	55
172.926	n/a	172927	STI101	16384
174.884	n/a	174885	STI101	40
177.169	n/a	177170	STI101	55
177.645	n/a	177646	STI101	16384
179.454	n/a	179455	STI101	40
181.689	n/a	181690	STI101	45
183.914	n/a	183915	STI101	45
185.988	n/a	185989	STI101	45
188.273	n/a	188274	STI101	55
188.738	n/a	188739	STI101	16384
190.528	n/a	190529	STI101	50
192.632	n/a	192633	STI101	35
194.667	n/a	194668	STI101	45
196.831	n/a	196832	STI101	40
198.856	n/a	198857	STI101	50
200.97	n/a	200971	STI101	40
203.175	n/a	203176	STI101	45
205.309	n/a	205310	STI101	55
207.584	n/a	207585	STI101	35
210.009	n/a	210010	STI101	40
212.274	n/a	212275	STI101	55
212.758	n/a	212759	STI101	16384
214.589	n/a	214590	STI101	40
217.095	n/a	217096	STI101	50
219.45	n/a	219451	STI101	40
221.474	n/a	221475	STI101	35
223.879	n/a	223880	STI101	50
226.384	n/a	226385	STI101	35
228.759	n/a	228760	STI101	50
231.114	n/a	231115	STI101	40
233.449	n/a	233450	STI101	35
235.604	n/a	235605	STI101	40
237.779	n/a	237780	STI101	35
240.024	n/a	240025	STI101	45
242.248	n/a	242249	STI101	40
244.603	n/a	244604	STI101	35
246.988	n/a	246989	STI101	40
249.414	n/a	249415	STI101	55
249.953	n/a	249954	STI101	16384
251.708	n/a	251709	STI101	55
252.188	n/a	252189	STI101	16384
254.084	n/a	254085	STI101	55
254.505	n/a	254506	STI101	16384
256.489	n/a	256490	STI101	35
265.376	n/a	265377	STI101	202
270.267	n/a	270268	STI101	202
