onset	duration	sample	type	value
6.604	n/a	6605	STI101	50
8.928	n/a	8929	STI101	55
9.469	n/a	9470	STI101	16384
10.963	n/a	10964	STI101	35
13.218	n/a	13219	STI101	55
13.961	n/a	13962	STI101	16384
15.352	n/a	15353	STI101	55
15.868	n/a	15869	STI101	16384
17.637	n/a	17638	STI101	45
19.932	n/a	19933	STI101	55
20.322	n/a	20323	STI101	16384
21.946	n/a	21947	STI101	50
24.301	n/a	24302	STI101	40
26.406	n/a	26407	STI101	40
28.861	n/a	28862	STI101	45
31.106	n/a	31107	STI101	50
33.431	n/a	33432	STI101	45
35.926	n/a	35927	STI101	55
36.352	n/a	36353	STI101	16384
38.231	n/a	38232	STI101	50
40.496	n/a	40497	STI101	40
42.691	n/a	42692	STI101	55
43.129	n/a	43130	STI101	16384
44.865	n/a	44866	STI101	55
45.345	n/a	45346	STI101	16384
47.32	n/a	47321	STI101	45
49.706	n/a	49707	STI101	35
52.141	n/a	52142	STI101	35
54.165	n/a	54166	STI101	40
56.199	n/a	56200	STI101	40
58.264	n/a	58265	STI101	50
60.689	n/a	60690	STI101	35
63.004	n/a	63005	STI101	35
65.159	n/a	65160	STI101	35
67.433	n/a	67434	STI101	55
67.885	n/a	67886	STI101	16384
69.518	n/a	69519	STI101	50
71.592	n/a	71593	STI101	35
73.877	n/a	73878	STI101	55
74.298	n/a	74299	STI101	16384
76.272	n/a	76273	STI101	50
78.627	n/a	78628	STI101	40
81.002	n/a	81003	STI101	55
81.436	n/a	81437	STI101	16384
83.087	n/a	83088	STI101	35
85.161	n/a	85162	STI101	45
87.406	n/a	87407	STI101	55
87.836	n/a	87837	STI101	16384
89.43	n/a	89431	STI101	50
91.685	n/a	91686	STI101	35
94.171	n/a	94172	STI101	40
96.636	n/a	96637	STI101	55
97.047	n/a	97048	STI101	16384
98.81	n/a	98811	STI101	55
99.21	n/a	99211	STI101	16384
101.206	n/a	101207	STI101	40
103.641	n/a	103642	STI101	35
105.886	n/a	105887	STI101	35
108.05	n/a	108051	STI101	40
110.525	n/a	110526	STI101	35
112.65	n/a	112651	STI101	45
114.925	n/a	114926	STI101	50
117.23	n/a	117231	STI101	35
119.685	n/a	119686	STI101	55
120.165	n/a	120166	STI101	16384
121.82	n/a	121821	STI101	45
123.854	n/a	123855	STI101	35
126.319	n/a	126320	STI101	55
126.859	n/a	126860	STI101	16384
128.554	n/a	128555	STI101	40
130.638	n/a	130639	STI101	40
132.653	n/a	132654	STI101	40
134.877	n/a	134878	STI101	45
137.263	n/a	137264	STI101	35
139.297	n/a	139298	STI101	40
141.722	n/a	141723	STI101	35
143.907	n/a	143908	STI101	35
146.081	n/a	146082	STI101	50
148.096	n/a	148097	STI101	55
148.559	n/a	148560	STI101	16384
150.531	n/a	150532	STI101	50
152.946	n/a	152947	STI101	35
155.381	n/a	155382	STI101	55
155.843	n/a	155844	STI101	16384
157.586	n/a	157587	STI101	55
158.002	n/a	158003	STI101	16384
160.091	n/a	160092	STI101	35
162.326	n/a	162327	STI101	55
162.725	n/a	162726	STI101	16384
164.521	n/a	164522	STI101	55
164.944	n/a	164945	STI101	16384
166.615	n/a	166616	STI101	40
169.081	n/a	169082	STI101	55
169.445	n/a	169446	STI101	16384
171.325	n/a	171326	STI101	35
173.66	n/a	173661	STI101	40
175.985	n/a	175986	STI101	50
178	n/a	178001	STI101	40
180.204	n/a	180205	STI101	35
182.589	n/a	182590	STI101	40
184.814	n/a	184815	STI101	40
187.189	n/a	187190	STI101	40
189.344	n/a	189345	STI101	35
191.498	n/a	191499	STI101	50
193.633	n/a	193634	STI101	50
195.778	n/a	195779	STI101	40
198.203	n/a	198204	STI101	50
200.698	n/a	200699	STI101	40
202.863	n/a	202864	STI101	40
204.937	n/a	204938	STI101	40
207.072	n/a	207073	STI101	35
209.086	n/a	209087	STI101	40
211.431	n/a	211432	STI101	55
212.064	n/a	212065	STI101	16384
213.726	n/a	213727	STI101	55
214.131	n/a	214132	STI101	16384
216.161	n/a	216162	STI101	35
218.366	n/a	218367	STI101	50
220.55	n/a	220551	STI101	35
222.885	n/a	222886	STI101	35
225.311	n/a	225312	STI101	35
227.806	n/a	227807	STI101	45
229.991	n/a	229992	STI101	50
232.426	n/a	232427	STI101	50
234.691	n/a	234692	STI101	35
236.835	n/a	236836	STI101	55
237.314	n/a	237315	STI101	16384
239	n/a	239001	STI101	35
241.144	n/a	241145	STI101	40
243.169	n/a	243170	STI101	55
243.617	n/a	243618	STI101	16384
245.644	n/a	245645	STI101	55
246.103	n/a	246104	STI101	16384
247.829	n/a	247830	STI101	50
250.003	n/a	250004	STI101	40
252.188	n/a	252189	STI101	35
254.413	n/a	254414	STI101	45
256.437	n/a	256438	STI101	45
258.632	n/a	258633	STI101	55
259.077	n/a	259078	STI101	16384
261.107	n/a	261108	STI101	40
263.172	n/a	263173	STI101	40
265.516	n/a	265517	STI101	40
267.771	n/a	267772	STI101	45
269.946	n/a	269947	STI101	55
270.457	n/a	270458	STI101	16384
272.411	n/a	272412	STI101	40
274.446	n/a	274447	STI101	35
276.66	n/a	276661	STI101	40
278.765	n/a	278766	STI101	55
279.399	n/a	279400	STI101	16384
281.03	n/a	281031	STI101	55
281.609	n/a	281610	STI101	16384
283.244	n/a	283245	STI101	55
283.681	n/a	283682	STI101	16384
285.469	n/a	285470	STI101	45
287.503	n/a	287504	STI101	40
289.959	n/a	289960	STI101	55
290.403	n/a	290404	STI101	16384
292.364	n/a	292365	STI101	50
294.709	n/a	294710	STI101	55
295.431	n/a	295432	STI101	16384
297.044	n/a	297045	STI101	40
299.409	n/a	299410	STI101	40
301.573	n/a	301574	STI101	55
301.944	n/a	301945	STI101	16384
303.588	n/a	303589	STI101	40
306.093	n/a	306094	STI101	55
306.449	n/a	306450	STI101	16384
308.218	n/a	308219	STI101	40
310.663	n/a	310664	STI101	40
313.128	n/a	313129	STI101	55
313.668	n/a	313669	STI101	16384
315.213	n/a	315214	STI101	40
317.658	n/a	317659	STI101	35
319.732	n/a	319733	STI101	45
322.228	n/a	322229	STI101	55
322.687	n/a	322688	STI101	16384
324.242	n/a	324243	STI101	35
326.737	n/a	326738	STI101	45
329.212	n/a	329213	STI101	35
331.537	n/a	331538	STI101	45
333.762	n/a	333763	STI101	35
335.847	n/a	335848	STI101	40
338.332	n/a	338333	STI101	55
338.899	n/a	338900	STI101	16384
340.446	n/a	340447	STI101	40
342.882	n/a	342883	STI101	40
345.327	n/a	345328	STI101	35
347.482	n/a	347483	STI101	35
349.536	n/a	349537	STI101	40
351.761	n/a	351762	STI101	40
354.186	n/a	354187	STI101	50
356.461	n/a	356462	STI101	35
358.685	n/a	358686	STI101	55
359.148	n/a	359149	STI101	16384
361	n/a	361001	STI101	55
361.47	n/a	361471	STI101	16384
363.506	n/a	363507	STI101	45
365.901	n/a	365902	STI101	40
368.166	n/a	368167	STI101	35
370.27	n/a	370271	STI101	35
372.445	n/a	372446	STI101	45
374.68	n/a	374681	STI101	40
377.045	n/a	377046	STI101	55
377.497	n/a	377498	STI101	16384
379.169	n/a	379170	STI101	45
381.454	n/a	381455	STI101	40
383.529	n/a	383530	STI101	35
385.984	n/a	385985	STI101	45
388.479	n/a	388480	STI101	35
390.684	n/a	390685	STI101	45
392.999	n/a	393000	STI101	55
393.541	n/a	393542	STI101	16384
395.354	n/a	395355	STI101	40
397.408	n/a	397409	STI101	55
397.888	n/a	397889	STI101	16384
399.783	n/a	399784	STI101	55
400.246	n/a	400247	STI101	16384
401.948	n/a	401949	STI101	50
404.323	n/a	404324	STI101	40
406.548	n/a	406549	STI101	35
409.013	n/a	409014	STI101	50
411.358	n/a	411359	STI101	50
413.462	n/a	413463	STI101	35
415.807	n/a	415808	STI101	55
416.404	n/a	416405	STI101	16384
418.273	n/a	418274	STI101	40
420.578	n/a	420579	STI101	55
421.046	n/a	421047	STI101	16384
422.963	n/a	422964	STI101	45
425.137	n/a	425138	STI101	55
425.51	n/a	425511	STI101	16384
427.623	n/a	427624	STI101	55
428.011	n/a	428012	STI101	16384
430.078	n/a	430079	STI101	35
432.122	n/a	432123	STI101	55
432.552	n/a	432553	STI101	16384
434.578	n/a	434579	STI101	35
436.742	n/a	436743	STI101	40
439.077	n/a	439078	STI101	40
441.382	n/a	441383	STI101	55
441.822	n/a	441823	STI101	16384
443.487	n/a	443488	STI101	35
445.661	n/a	445662	STI101	55
446.05	n/a	446051	STI101	16384
448.167	n/a	448168	STI101	55
448.513	n/a	448514	STI101	16384
450.582	n/a	450583	STI101	55
450.938	n/a	450939	STI101	16384
452.827	n/a	452828	STI101	55
453.182	n/a	453183	STI101	16384
454.991	n/a	454992	STI101	35
457.396	n/a	457397	STI101	45
459.611	n/a	459612	STI101	45
462.006	n/a	462007	STI101	50
464.04	n/a	464041	STI101	35
466.235	n/a	466236	STI101	40
468.45	n/a	468451	STI101	40
470.695	n/a	470696	STI101	40
472.909	n/a	472910	STI101	45
474.944	n/a	474945	STI101	35
476.978	n/a	476979	STI101	55
477.461	n/a	477462	STI101	16384
479.313	n/a	479314	STI101	40
481.798	n/a	481799	STI101	40
484.133	n/a	484134	STI101	45
486.569	n/a	486570	STI101	55
487.113	n/a	487114	STI101	16384
488.743	n/a	488744	STI101	35
491.028	n/a	491029	STI101	45
493.303	n/a	493304	STI101	40
495.578	n/a	495579	STI101	55
496.035	n/a	496036	STI101	16384
497.883	n/a	497884	STI101	50
500.047	n/a	500048	STI101	45
502.483	n/a	502484	STI101	55
502.919	n/a	502920	STI101	16384
504.848	n/a	504849	STI101	35
507.243	n/a	507244	STI101	40
509.508	n/a	509509	STI101	45
511.592	n/a	511593	STI101	40
514.027	n/a	514028	STI101	35
516.182	n/a	516183	STI101	50
518.587	n/a	518588	STI101	35
520.952	n/a	520953	STI101	45
523.247	n/a	523248	STI101	55
523.718	n/a	523719	STI101	16384
525.552	n/a	525553	STI101	40
527.997	n/a	527998	STI101	40
530.362	n/a	530363	STI101	55
530.793	n/a	530794	STI101	16384
532.707	n/a	532708	STI101	55
533.143	n/a	533144	STI101	16384
534.842	n/a	534843	STI101	45
537.287	n/a	537288	STI101	50
539.672	n/a	539673	STI101	40
541.797	n/a	541798	STI101	40
544.031	n/a	544032	STI101	45
546.106	n/a	546107	STI101	40
548.15	n/a	548151	STI101	45
550.245	n/a	550246	STI101	40
